id_venda,data,ano,mes,produto,categoria,regiao,canal_venda,tipo_cliente,vendedor,quantidade,preco_unitario,desconto_pct,receita_liquida,custo_total,lucro,status
1610,2024-10-22,2024,10,Monitor 27,Eletrônicos,Nordeste,Inside Sales,Pessoa Física,Felipe,2,1313.2,0.15,0.0,2148.87,0.0,Cancelada
1611,2025-10-02,2025,10,Monitor 27,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Física,Eduarda,2,1334.81,0.15,2269.17,2068.05,201.12,Concluída
1612,2025-09-05,2025,9,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Física,Bruno,2,410.16,0.05,779.31,559.52,219.79,Concluída
1613,2024-06-09,2024,6,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Felipe,1,4076.58,0.03,3954.28,3476.35,477.93,Concluída
1614,2024-10-28,2024,10,Cadeira Ergonômica,Móveis,Sudeste,Loja Física,Pessoa Física,Eduarda,1,986.01,0.0,986.01,690.39,295.62,Concluída
1615,2025-07-03,2025,7,Impressora Laser,Escritório,Sul,Inside Sales,Pessoa Física,Bruno,2,1083.03,0.05,2057.75,1753.41,304.34,Concluída
1616,2024-05-12,2024,5,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Bruno,2,195.3,0.0,390.6,224.45,166.15,Concluída
1617,2025-01-25,2025,1,Mesa Office,Móveis,Nordeste,Representante,Pessoa Jurídica,Henrique,3,839.06,0.0,2517.17,1810.01,707.16,Concluída
1618,2024-05-09,2024,5,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Jurídica,Felipe,3,1067.49,0.03,3106.4,2640.96,465.44,Concluída
1619,2025-07-30,2025,7,Notebook Pro 14,Eletrônicos,Nordeste,Inside Sales,Pessoa Física,Henrique,1,4200.36,0.08,3864.33,3368.78,495.55,Concluída
1620,2025-08-26,2025,8,Webcam Full HD,Acessórios,Nordeste,E-commerce,Pessoa Física,Carla,1,261.69,0.03,0.0,164.46,0.0,Devolvida
1621,2025-04-20,2025,4,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Carla,2,409.77,0.05,778.56,543.54,235.02,Concluída
1622,2025-01-28,2025,1,Mouse Sem Fio,Acessórios,Nordeste,Loja Física,Pessoa Jurídica,Bruno,4,169.4,0.03,657.28,422.6,234.67,Concluída
1623,2025-05-16,2025,5,Webcam Full HD,Acessórios,Sul,E-commerce,Pessoa Física,Bruno,1,241.2,0.03,233.97,161.45,72.52,Concluída
1624,2025-02-23,2025,2,Teclado Mecânico,Acessórios,Nordeste,Marketplace,Pessoa Física,Ana,2,336.56,0.0,673.12,451.12,221.99,Concluída
1625,2024-11-23,2024,11,Notebook Pro 14,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Ana,1,4018.37,0.0,4018.37,3577.2,441.17,Concluída
1626,2025-01-24,2025,1,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Física,Ana,2,365.82,0.0,731.64,438.65,292.99,Concluída
1627,2024-07-29,2024,7,Mesa Office,Móveis,Nordeste,E-commerce,Pessoa Física,Felipe,2,844.86,0.1,1520.74,1214.03,306.71,Concluída
1628,2024-01-19,2024,1,Cadeira Ergonômica,Móveis,Centro-Oeste,Marketplace,Pessoa Física,Carla,2,1042.56,0.0,2085.12,1488.4,596.72,Concluída
1629,2024-10-19,2024,10,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Jurídica,Ana,1,1362.46,0.08,1253.47,1084.96,168.51,Concluída
1630,2024-03-17,2024,3,Impressora Laser,Escritório,Sudeste,Representante,Pessoa Física,Gabriela,4,1135.74,0.15,3861.53,3429.1,432.43,Concluída
1631,2025-09-06,2025,9,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Felipe,3,363.3,0.03,1057.21,652.55,404.67,Concluída
1632,2024-06-19,2024,6,Teclado Mecânico,Acessórios,Centro-Oeste,Loja Física,Pessoa Jurídica,Gabriela,5,332.99,0.03,1615.0,1105.9,509.09,Concluída
1633,2024-05-19,2024,5,HD Externo 1TB,Acessórios,Nordeste,Representante,Pessoa Jurídica,Felipe,5,420.32,0.1,1891.44,1532.62,358.82,Concluída
1634,2025-10-20,2025,10,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,1,171.9,0.03,0.0,110.18,0.0,Devolvida
1635,2025-05-11,2025,5,Webcam Full HD,Acessórios,Norte,Marketplace,Pessoa Jurídica,Felipe,4,273.46,0.05,1039.13,658.0,381.13,Concluída
1636,2024-10-13,2024,10,Smartphone X,Eletrônicos,Sul,Representante,Pessoa Jurídica,Ana,12,3098.47,0.0,37181.69,26233.62,10948.07,Concluída
1637,2025-01-25,2025,1,Monitor 27,Eletrônicos,Sul,Inside Sales,Pessoa Jurídica,Diego,2,1197.34,0.03,2322.84,2116.69,206.15,Concluída
1638,2024-10-07,2024,10,Impressora Laser,Escritório,Sudeste,Representante,Pessoa Física,Ana,1,1221.18,0.0,1221.18,850.66,370.52,Concluída
1639,2024-11-17,2024,11,Cadeira Ergonômica,Móveis,Nordeste,Loja Física,Pessoa Física,Bruno,3,968.03,0.05,2758.88,2078.78,680.1,Concluída
1640,2024-01-07,2024,1,Mesa Office,Móveis,Sul,Representante,Pessoa Física,Eduarda,1,774.48,0.0,774.48,592.08,182.4,Concluída
1641,2025-02-01,2025,2,Mouse Sem Fio,Acessórios,Sul,E-commerce,Pessoa Jurídica,Felipe,4,197.37,0.05,750.01,440.18,309.83,Concluída
1642,2025-04-26,2025,4,Smartphone X,Eletrônicos,Nordeste,E-commerce,Pessoa Física,Henrique,4,2953.57,0.08,10869.15,8334.36,2534.79,Concluída
1643,2024-12-08,2024,12,Notebook Pro 14,Eletrônicos,Sul,Marketplace,Pessoa Jurídica,Felipe,6,3784.14,0.03,22023.7,21087.27,936.43,Concluída
1644,2025-07-22,2025,7,Teclado Mecânico,Acessórios,Sul,Loja Física,Pessoa Física,Eduarda,2,326.23,0.0,652.46,441.55,210.91,Concluída
1645,2025-12-16,2025,12,Webcam Full HD,Acessórios,Nordeste,E-commerce,Pessoa Física,Eduarda,2,235.13,0.05,446.74,336.41,110.33,Concluída
1646,2024-03-14,2024,3,HD Externo 1TB,Acessórios,Sul,Loja Física,Pessoa Física,Diego,2,431.81,0.15,734.08,610.75,123.33,Concluída
1647,2025-10-25,2025,10,Mesa Office,Móveis,Sudeste,Loja Física,Pessoa Física,Felipe,1,721.58,0.0,0.0,588.99,0.0,Devolvida
1648,2025-11-25,2025,11,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Física,Henrique,3,244.89,0.15,624.48,498.48,126.0,Concluída
1649,2024-03-28,2024,3,Teclado Mecânico,Acessórios,Sudeste,Marketplace,Pessoa Física,Diego,3,368.62,0.08,1017.39,702.46,314.93,Concluída
1650,2024-12-04,2024,12,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Jurídica,Ana,3,1420.66,0.08,3921.02,3261.04,659.98,Concluída
1651,2025-09-15,2025,9,Cadeira Ergonômica,Móveis,Sudeste,Inside Sales,Pessoa Física,Ana,1,1013.16,0.08,0.0,705.72,0.0,Cancelada
1652,2024-04-05,2024,4,Teclado Mecânico,Acessórios,Sul,Loja Física,Pessoa Jurídica,Felipe,3,322.35,0.08,889.69,679.4,210.29,Concluída
1653,2024-02-18,2024,2,Tablet 10,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Física,Ana,1,1650.1,0.1,1485.09,1333.81,151.28,Concluída
1654,2024-01-03,2024,1,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Ana,1,436.28,0.03,0.0,286.36,0.0,Cancelada
1655,2024-02-21,2024,2,Tablet 10,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Gabriela,1,1462.2,0.08,1345.23,1283.78,61.44,Concluída
1656,2024-07-28,2024,7,HD Externo 1TB,Acessórios,Sul,Loja Física,Pessoa Jurídica,Eduarda,3,445.1,0.0,1335.31,891.69,443.62,Concluída
1657,2024-02-20,2024,2,Smartphone X,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Diego,5,2863.09,0.0,14315.46,10687.9,3627.56,Concluída
1658,2025-08-24,2025,8,Impressora Laser,Escritório,Sudeste,Marketplace,Pessoa Jurídica,Diego,1,1122.28,0.0,1122.28,912.09,210.19,Concluída
1659,2025-12-16,2025,12,Cadeira Ergonômica,Móveis,Sudeste,Marketplace,Pessoa Física,Henrique,1,945.44,0.03,917.08,704.78,212.3,Concluída
1660,2025-03-10,2025,3,Notebook Pro 14,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Carla,3,4149.74,0.1,11204.29,10328.51,875.78,Concluída
1661,2024-02-01,2024,2,HD Externo 1TB,Acessórios,Sudeste,Marketplace,Pessoa Física,Eduarda,3,427.16,0.03,1243.03,891.0,352.03,Concluída
1662,2024-03-22,2024,3,Smartphone X,Eletrônicos,Nordeste,Inside Sales,Pessoa Jurídica,Ana,2,2544.71,0.15,4326.01,4298.31,27.7,Concluída
1663,2025-07-12,2025,7,Teclado Mecânico,Acessórios,Norte,Loja Física,Pessoa Jurídica,Gabriela,5,318.82,0.03,1546.27,1139.21,407.05,Concluída
1664,2024-10-27,2024,10,HD Externo 1TB,Acessórios,Nordeste,Inside Sales,Pessoa Física,Felipe,1,385.44,0.05,366.17,279.7,86.47,Concluída
1665,2024-02-06,2024,2,Mesa Office,Móveis,Sudeste,Loja Física,Pessoa Jurídica,Bruno,2,758.34,0.1,1365.01,1230.78,134.23,Concluída
1666,2024-01-19,2024,1,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Bruno,10,270.52,0.08,2488.79,1652.55,836.24,Concluída
1667,2025-02-08,2025,2,Impressora Laser,Escritório,Sul,E-commerce,Pessoa Física,Carla,1,1204.24,0.03,1168.11,906.58,261.53,Concluída
1668,2025-05-03,2025,5,Tablet 10,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Gabriela,1,1742.34,0.0,1742.34,1235.71,506.64,Concluída
1669,2025-05-26,2025,5,Smartphone X,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Ana,8,2648.54,0.03,20552.66,17205.97,3346.69,Concluída
1670,2025-06-08,2025,6,Cadeira Ergonômica,Móveis,Sudeste,Marketplace,Pessoa Jurídica,Carla,3,884.77,0.05,2521.61,2195.84,325.76,Concluída
1671,2025-03-24,2025,3,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Eduarda,3,340.34,0.05,969.96,660.9,309.06,Concluída
1672,2025-10-07,2025,10,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Felipe,6,168.89,0.05,0.0,674.71,0.0,Devolvida
1673,2025-07-28,2025,7,Cadeira Ergonômica,Móveis,Norte,E-commerce,Pessoa Física,Felipe,2,879.18,0.03,1705.62,1419.07,286.54,Concluída
1674,2025-09-14,2025,9,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Física,Henrique,1,440.81,0.0,440.81,283.51,157.3,Concluída
1675,2025-04-08,2025,4,Mouse Sem Fio,Acessórios,Norte,E-commerce,Pessoa Jurídica,Diego,3,175.28,0.15,446.96,324.71,122.25,Concluída
1676,2025-02-05,2025,2,Smartphone X,Eletrônicos,Sul,Loja Física,Pessoa Física,Diego,2,3130.09,0.1,5634.16,4169.52,1464.64,Concluída
1677,2024-05-13,2024,5,Monitor 27,Eletrônicos,Sul,Marketplace,Pessoa Jurídica,Bruno,6,1328.93,0.03,0.0,6449.06,0.0,Cancelada
1678,2024-11-16,2024,11,Monitor 27,Eletrônicos,Sudeste,Inside Sales,Pessoa Física,Bruno,1,1195.46,0.0,1195.46,1067.87,127.59,Concluída
1679,2025-07-13,2025,7,Monitor 27,Eletrônicos,Sul,Inside Sales,Pessoa Jurídica,Henrique,4,1172.52,0.03,4549.39,4300.47,248.92,Concluída
1680,2024-11-03,2024,11,Mesa Office,Móveis,Nordeste,E-commerce,Pessoa Física,Felipe,2,786.56,0.1,1415.8,1182.75,233.05,Concluída
1681,2024-03-16,2024,3,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Bruno,3,864.44,0.05,2463.65,2097.76,365.9,Concluída
1682,2025-12-19,2025,12,Impressora Laser,Escritório,Sul,Marketplace,Pessoa Jurídica,Felipe,2,1056.12,0.03,2048.86,1772.63,276.24,Concluída
1683,2024-09-01,2024,9,Teclado Mecânico,Acessórios,Nordeste,Marketplace,Pessoa Jurídica,Henrique,6,340.74,0.1,1839.99,1380.69,459.3,Concluída
1684,2025-11-01,2025,11,Mouse Sem Fio,Acessórios,Sudeste,Inside Sales,Pessoa Física,Henrique,1,197.6,0.05,187.72,102.91,84.81,Concluída
1685,2024-11-14,2024,11,Mouse Sem Fio,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Bruno,6,175.08,0.03,1018.95,624.48,394.46,Concluída
1686,2024-03-23,2024,3,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Carla,1,3007.71,0.0,3007.71,2082.82,924.89,Concluída
1687,2025-12-06,2025,12,Tablet 10,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Eduarda,1,1680.33,0.0,0.0,1287.6,0.0,Cancelada
1688,2024-06-19,2024,6,HD Externo 1TB,Acessórios,Sul,Marketplace,Pessoa Jurídica,Ana,10,392.58,0.03,3808.03,3041.18,766.86,Concluída
1689,2024-05-12,2024,5,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Física,Felipe,1,364.59,0.15,309.9,216.4,93.5,Concluída
1690,2024-04-11,2024,4,Monitor 27,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Bruno,1,1284.15,0.08,1181.42,1088.51,92.91,Concluída
1691,2024-10-27,2024,10,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Física,Diego,1,464.18,0.1,417.76,284.89,132.87,Concluída
1692,2024-07-09,2024,7,Headset Gamer,Acessórios,Norte,E-commerce,Pessoa Física,Gabriela,2,403.35,0.05,766.36,551.37,214.99,Concluída
1693,2025-08-28,2025,8,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Jurídica,Ana,4,1026.55,0.0,4106.2,3580.36,525.84,Concluída
1694,2025-01-08,2025,1,Tablet 10,Eletrônicos,Nordeste,E-commerce,Pessoa Jurídica,Eduarda,4,1723.68,0.03,6687.87,4922.06,1765.81,Concluída
1695,2025-01-07,2025,1,Mouse Sem Fio,Acessórios,Nordeste,Inside Sales,Pessoa Jurídica,Carla,4,178.23,0.03,691.53,448.1,243.44,Concluída
1696,2024-11-21,2024,11,Notebook Pro 14,Eletrônicos,Sul,Representante,Pessoa Jurídica,Gabriela,4,4033.98,0.05,15329.13,13140.15,2188.98,Concluída
1697,2024-10-04,2024,10,Mesa Office,Móveis,Norte,E-commerce,Pessoa Física,Diego,4,736.2,0.0,2944.82,2488.75,456.07,Concluída
1698,2024-11-14,2024,11,Smartphone X,Eletrônicos,Sudeste,Representante,Pessoa Jurídica,Henrique,2,2530.41,0.03,4908.99,4524.77,384.22,Concluída
1699,2025-01-05,2025,1,Smartphone X,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Física,Carla,1,3100.86,0.1,2790.77,2189.17,601.61,Concluída
1700,2025-07-24,2025,7,Smartphone X,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Ana,1,2853.17,0.0,2853.17,2287.58,565.59,Concluída
1701,2025-03-17,2025,3,Notebook Pro 14,Eletrônicos,Nordeste,Inside Sales,Pessoa Jurídica,Diego,10,3909.92,0.0,39099.2,34638.74,4460.46,Concluída
1702,2024-10-19,2024,10,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Jurídica,Diego,1,1206.39,0.0,1206.39,1091.59,114.8,Concluída
1703,2024-10-26,2024,10,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Felipe,1,925.07,0.0,925.07,698.82,226.25,Concluída
1704,2024-06-12,2024,6,Tablet 10,Eletrônicos,Sul,E-commerce,Pessoa Física,Bruno,3,1544.51,0.1,4170.17,3821.11,349.06,Concluída
1705,2025-06-02,2025,6,Webcam Full HD,Acessórios,Sudeste,Marketplace,Pessoa Física,Eduarda,1,277.48,0.0,277.48,158.6,118.89,Concluída
1706,2024-09-29,2024,9,Smartphone X,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Física,Ana,2,3069.34,0.0,6138.69,4243.72,1894.96,Concluída
1707,2024-02-17,2024,2,Smartphone X,Eletrônicos,Nordeste,Marketplace,Pessoa Jurídica,Diego,2,2808.49,0.1,5055.28,4369.76,685.51,Concluída
1708,2024-12-13,2024,12,Tablet 10,Eletrônicos,Nordeste,E-commerce,Pessoa Jurídica,Henrique,2,1682.95,0.08,3096.64,2442.97,653.67,Concluída
1709,2025-08-05,2025,8,Monitor 27,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Bruno,1,1241.6,0.0,1241.6,1079.91,161.68,Concluída
1710,2024-10-11,2024,10,Headset Gamer,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Bruno,1,453.66,0.0,453.66,287.86,165.8,Concluída
1711,2025-05-18,2025,5,Notebook Pro 14,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Henrique,2,3968.13,0.0,7936.26,6932.48,1003.78,Concluída
1712,2024-12-17,2024,12,Notebook Pro 14,Eletrônicos,Sul,Loja Física,Pessoa Física,Carla,1,3787.14,0.03,3673.53,3319.06,354.47,Concluída
1713,2025-09-03,2025,9,Webcam Full HD,Acessórios,Sul,Marketplace,Pessoa Física,Gabriela,1,265.18,0.0,265.18,162.02,103.16,Concluída
1714,2024-11-30,2024,11,HD Externo 1TB,Acessórios,Sudeste,Inside Sales,Pessoa Física,Gabriela,2,400.75,0.05,761.42,577.63,183.79,Concluída
1715,2024-12-29,2024,12,Mesa Office,Móveis,Nordeste,Inside Sales,Pessoa Jurídica,Ana,4,789.77,0.0,3159.1,2507.1,652.0,Concluída
1716,2025-04-22,2025,4,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,8,935.68,0.1,0.0,5786.61,0.0,Cancelada
1717,2024-12-21,2024,12,Monitor 27,Eletrônicos,Nordeste,E-commerce,Pessoa Jurídica,Felipe,4,1227.51,0.0,4910.04,4095.54,814.5,Concluída
1718,2025-07-29,2025,7,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Carla,3,347.22,0.0,1041.67,677.98,363.69,Concluída
1719,2025-05-26,2025,5,Mouse Sem Fio,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Eduarda,8,186.09,0.03,1444.05,864.28,579.77,Concluída
1720,2024-12-04,2024,12,Mesa Office,Móveis,Sul,E-commerce,Pessoa Jurídica,Carla,3,759.01,0.03,0.0,1820.33,0.0,Devolvida
1721,2024-04-20,2024,4,Notebook Pro 14,Eletrônicos,Nordeste,Marketplace,Pessoa Física,Diego,3,4369.49,0.1,11797.63,10188.36,1609.28,Concluída
1722,2024-07-08,2024,7,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Eduarda,3,1707.8,0.03,4969.7,3952.64,1017.06,Concluída
1723,2024-03-12,2024,3,Mesa Office,Móveis,Nordeste,Inside Sales,Pessoa Jurídica,Gabriela,2,770.4,0.08,1417.54,1219.32,198.22,Concluída
1724,2024-07-22,2024,7,Impressora Laser,Escritório,Nordeste,E-commerce,Pessoa Física,Henrique,3,1037.91,0.1,2802.36,2591.83,210.53,Concluída
1725,2024-03-07,2024,3,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Bruno,6,4338.11,0.15,22124.37,20179.07,1945.3,Concluída
1726,2025-09-23,2025,9,Mouse Sem Fio,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Gabriela,2,189.26,0.0,378.52,223.17,155.35,Concluída
1727,2025-10-19,2025,10,Monitor 27,Eletrônicos,Sul,E-commerce,Pessoa Física,Gabriela,1,1354.71,0.0,1354.71,1083.3,271.41,Concluída
1728,2024-05-18,2024,5,Teclado Mecânico,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Diego,6,344.56,0.03,2005.33,1415.35,589.98,Concluída
1729,2024-11-06,2024,11,Tablet 10,Eletrônicos,Sul,Loja Física,Pessoa Jurídica,Ana,5,1645.08,0.0,8225.38,6365.06,1860.32,Concluída
1730,2025-01-09,2025,1,Cadeira Ergonômica,Móveis,Sudeste,Marketplace,Pessoa Física,Felipe,1,1010.25,0.0,1010.25,679.14,331.11,Concluída
1731,2024-07-17,2024,7,Mesa Office,Móveis,Sudeste,E-commerce,Pessoa Física,Henrique,1,717.8,0.0,717.8,576.58,141.22,Concluída
1732,2024-06-21,2024,6,Headset Gamer,Acessórios,Centro-Oeste,E-commerce,Pessoa Física,Felipe,1,424.48,0.0,424.48,290.81,133.68,Concluída
1733,2025-10-11,2025,10,Cadeira Ergonômica,Móveis,Sudeste,Loja Física,Pessoa Física,Eduarda,1,937.13,0.05,890.27,710.35,179.91,Concluída
1734,2025-05-24,2025,5,Monitor 27,Eletrônicos,Sul,Representante,Pessoa Física,Ana,2,1268.02,0.0,2536.05,2109.01,427.04,Concluída
1735,2025-12-25,2025,12,Headset Gamer,Acessórios,Sudeste,E-commerce,Pessoa Física,Diego,2,439.86,0.0,879.72,569.25,310.47,Concluída
1736,2025-06-30,2025,6,Notebook Pro 14,Eletrônicos,Sudeste,Representante,Pessoa Jurídica,Eduarda,1,4167.25,0.05,3958.89,3322.45,636.44,Concluída
1737,2025-12-21,2025,12,Notebook Pro 14,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Henrique,2,4399.62,0.1,7919.31,6582.99,1336.32,Concluída
1738,2024-11-28,2024,11,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Física,Felipe,1,1044.04,0.05,991.84,908.18,83.66,Concluída
1739,2024-06-09,2024,6,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Diego,10,235.66,0.08,2168.06,1549.19,618.87,Concluída
1740,2024-08-11,2024,8,Monitor 27,Eletrônicos,Sudeste,Inside Sales,Pessoa Jurídica,Bruno,1,1204.29,0.1,1083.86,996.47,87.39,Concluída
1741,2024-01-17,2024,1,Teclado Mecânico,Acessórios,Centro-Oeste,Marketplace,Pessoa Jurídica,Diego,1,369.27,0.1,332.34,237.84,94.5,Concluída
1742,2025-04-04,2025,4,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Física,Ana,1,200.33,0.05,190.31,106.0,84.31,Concluída
1743,2025-07-10,2025,7,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Física,Gabriela,1,359.81,0.08,331.02,219.98,111.05,Concluída
1744,2025-07-21,2025,7,Headset Gamer,Acessórios,Nordeste,Representante,Pessoa Jurídica,Carla,1,403.06,0.08,370.82,287.39,83.43,Concluída
1745,2025-06-20,2025,6,Monitor 27,Eletrônicos,Sul,Marketplace,Pessoa Física,Diego,1,1362.63,0.03,1321.75,1041.13,280.62,Concluída
1746,2025-03-22,2025,3,Webcam Full HD,Acessórios,Sul,Loja Física,Pessoa Jurídica,Felipe,3,281.09,0.08,775.81,502.54,273.27,Concluída
1747,2025-07-01,2025,7,HD Externo 1TB,Acessórios,Sudeste,Loja Física,Pessoa Física,Felipe,1,415.66,0.0,415.66,283.93,131.73,Concluída
1748,2024-04-28,2024,4,Webcam Full HD,Acessórios,Nordeste,Loja Física,Pessoa Física,Ana,3,264.63,0.1,714.5,462.23,252.27,Concluída
1749,2024-01-31,2024,1,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Jurídica,Felipe,5,415.5,0.15,0.0,1464.83,0.0,Devolvida
1750,2024-12-05,2024,12,Webcam Full HD,Acessórios,Sul,E-commerce,Pessoa Jurídica,Carla,8,244.69,0.05,1859.62,1343.42,516.2,Concluída
1751,2024-07-30,2024,7,Webcam Full HD,Acessórios,Norte,Inside Sales,Pessoa Jurídica,Diego,6,290.55,0.1,1568.96,959.07,609.89,Concluída
1752,2025-04-07,2025,4,Mesa Office,Móveis,Centro-Oeste,E-commerce,Pessoa Física,Eduarda,2,865.49,0.03,1679.05,1159.39,519.66,Concluída
1753,2024-11-04,2024,11,Monitor 27,Eletrônicos,Sul,Marketplace,Pessoa Jurídica,Henrique,10,1393.93,0.0,13939.35,10712.16,3227.18,Concluída
1754,2025-07-12,2025,7,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Bruno,10,4073.29,0.0,40732.93,32972.27,7760.66,Concluída
1755,2025-04-22,2025,4,Notebook Pro 14,Eletrônicos,Sul,Loja Física,Pessoa Jurídica,Diego,3,4475.14,0.03,13022.64,10317.54,2705.11,Concluída
1756,2025-04-23,2025,4,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Física,Diego,2,255.47,0.03,495.6,323.68,171.92,Concluída
1757,2025-03-21,2025,3,Notebook Pro 14,Eletrônicos,Centro-Oeste,Representante,Pessoa Jurídica,Henrique,12,4102.02,0.08,45286.29,42144.79,3141.51,Concluída
1758,2025-07-28,2025,7,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Felipe,4,4102.47,0.08,15097.08,13525.87,1571.21,Concluída
1759,2025-03-28,2025,3,Webcam Full HD,Acessórios,Centro-Oeste,Loja Física,Pessoa Jurídica,Diego,10,282.64,0.0,2826.41,1691.53,1134.87,Concluída
1760,2024-04-20,2024,4,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Felipe,2,1178.46,0.03,2286.22,2060.77,225.45,Concluída
1761,2025-09-16,2025,9,HD Externo 1TB,Acessórios,Nordeste,Loja Física,Pessoa Jurídica,Carla,2,429.13,0.05,0.0,568.52,0.0,Devolvida
1762,2025-05-25,2025,5,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Física,Ana,3,421.07,0.0,1263.21,879.55,383.66,Concluída
1763,2024-08-03,2024,8,Notebook Pro 14,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Carla,3,4031.95,0.0,12095.84,10559.13,1536.71,Concluída
1764,2024-04-12,2024,4,Webcam Full HD,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Carla,3,238.51,0.05,679.74,466.08,213.66,Concluída
1765,2024-11-21,2024,11,Smartphone X,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Felipe,4,2848.41,0.03,11051.85,8887.78,2164.07,Concluída
1766,2025-01-19,2025,1,Smartphone X,Eletrônicos,Nordeste,Loja Física,Pessoa Jurídica,Felipe,3,2522.48,0.03,7340.42,6346.79,993.62,Concluída
1767,2024-10-30,2024,10,HD Externo 1TB,Acessórios,Sudeste,Representante,Pessoa Jurídica,Gabriela,3,417.12,0.1,1126.23,857.11,269.12,Concluída
1768,2024-10-10,2024,10,Webcam Full HD,Acessórios,Norte,Marketplace,Pessoa Jurídica,Bruno,8,281.43,0.05,2138.84,1229.32,909.52,Concluída
1769,2025-02-08,2025,2,Headset Gamer,Acessórios,Sul,Representante,Pessoa Física,Eduarda,2,463.03,0.03,898.28,563.49,334.79,Concluída
